timesteps,walltime,reward_mean,reward_std,episode_count,fps
10000,2.1674556732177734,-1.7979645729064941,9.06600284576416,10,4613.704503194819
20000,4.022947788238525,-0.7474685907363892,9.537063598632812,20,4971.478888806841
30000,5.824172735214233,-0.5507888197898865,6.458095550537109,30,5150.946128127928
40000,7.624799489974976,-0.0958259329199791,3.1705284118652344,40,5246.039591282587
50000,9.407441139221191,-1.5050852298736572,9.502252578735352,50,5314.941572319986
60000,11.26688003540039,-1.1386492252349854,8.83747386932373,60,5325.342935353956
70000,13.04637622833252,-0.6752098798751831,6.391249179840088,70,5365.4745789089375
80000,14.853715658187866,-0.13863611221313477,3.1988704204559326,80,5385.857777336765
90000,16.70069169998169,-1.3911356925964355,11.891447067260742,90,5388.9983490982395
100000,18.532066106796265,-0.9798991680145264,10.072534561157227,100,5396.052411194832
110000,20.3454008102417,-0.5949438214302063,6.701287746429443,110,5406.627327028473
120000,22.24638533592224,-0.1892760843038559,4.579005241394043,120,5394.134740902406
130000,24.051820993423462,-1.5532857179641724,11.468711853027344,130,5404.996155407366
140000,25.86608910560608,-1.2302215099334717,10.08651351928711,140,5412.491986260773
150000,27.62742042541504,-0.5782831907272339,7.1880645751953125,150,5429.388545519504
160000,29.386871576309204,-0.22846826910972595,5.242494583129883,160,5444.608133415164
170000,31.204630136489868,-0.015545151196420193,0.3175259232521057,170,5447.9094690889
180000,32.993247509002686,-1.008260726928711,9.785735130310059,180,5455.661797186966
190000,34.77078366279602,-0.7248802781105042,7.8044753074646,190,5464.35771602398
200000,36.55139636993408,-0.45991623401641846,6.350496768951416,200,5471.7471796648815
210000,38.32842397689819,-0.13159525394439697,3.1617984771728516,210,5478.9625612202035
220000,40.08881998062134,-1.0621379613876343,10.550501823425293,220,5487.814310981129
230000,41.89380121231079,-0.7841153740882874,9.063241958618164,230,5490.072357826839
240000,43.811909914016724,-0.3028011918067932,5.688612461090088,240,5477.962509989023
250000,45.60729503631592,-0.24002623558044434,4.4470062255859375,250,5481.579203522845
260000,47.43967604637146,-1.2443263530731201,11.008200645446777,260,5480.64450831946
270000,49.383057594299316,-0.8465868830680847,9.00784969329834,270,5467.462185475698
280000,51.63437509536743,-0.6102809906005859,7.16441535949707,280,5422.744043727591
290000,53.74008750915527,-0.23698513209819794,5.642091751098633,290,5396.3440225249915
300000,56.09549951553345,-1.4665323495864868,10.824788093566895,300,5348.022614843224
310000,58.339152336120605,-1.2655011415481567,9.602774620056152,310,5313.755644133073
320000,61.18521809577942,-0.5737448930740356,8.03287124633789,320,5230.021399924923
330000,63.64813470840454,-0.3437815308570862,5.54312801361084,330,5184.755240854285
340000,66.56868243217468,-0.07177485525608063,0.596340000629425,340,5107.506827199386
350000,69.38192510604858,-0.8051807880401611,9.965922355651855,350,5044.5414921110005
360000,71.7759428024292,-0.8524773120880127,7.823270320892334,360,5015.608098537106
370000,74.74575233459473,-0.4250345528125763,6.362331390380859,370,4950.114065930034
380000,77.54699420928955,-0.21572081744670868,4.499810218811035,380,4900.254405405166
390000,80.52204585075378,-0.9678454399108887,10.18535327911377,390,4843.3940777269645
400000,83.78637719154358,-0.9428001642227173,8.979349136352539,400,4774.045774596057
410000,86.54383492469788,-0.5250164270401001,6.814730644226074,410,4737.4836157508225
420000,89.20024991035461,-0.2147568017244339,4.484799861907959,420,4708.5069876160205
430000,92.15612649917603,-1.0642199516296387,10.084234237670898,430,4665.99472368063
440000,95.01500129699707,-0.7128087878227234,8.478878021240234,440,4630.847697666727
450000,98.15449810028076,-0.4165794253349304,7.989562034606934,450,4584.6090470581585
460000,101.1743152141571,-0.22547346353530884,4.5248332023620605,460,4546.608484834432
470000,104.76686096191406,-1.1910400390625,11.04755687713623,470,4486.151400210982
480000,108.49017930030823,-0.9581265449523926,9.010507583618164,480,4424.363597661012
490000,112.19154858589172,-0.8298898339271545,7.626285076141357,490,4367.530408271932
500000,116.0189414024353,-0.35987555980682373,5.577573299407959,500,4309.641115114542
510000,119.67223572731018,0.008891070261597633,0.42476558685302734,510,4261.640111429905
520000,123.45025539398193,-0.7111234664916992,9.084861755371094,520,4212.222958473923
530000,127.43354082107544,-0.49324196577072144,8.038312911987305,530,4159.0306334197585
540000,131.18719387054443,-0.49196314811706543,7.112030982971191,540,4116.255436737767
550000,134.8350396156311,-0.19908222556114197,4.509158611297607,550,4079.0583928915153
560000,138.61394834518433,-0.8123550415039062,9.834443092346191,560,4039.997465518089
570000,142.16955471038818,-0.6621149778366089,8.723978996276855,570,4009.2972167011417
580000,145.79267287254333,-0.4023019075393677,7.1514997482299805,580,3978.2520518507454
590000,149.57449102401733,-0.14045380055904388,4.535297393798828,590,3944.5228659027366
600000,153.17341876029968,-0.8488763570785522,10.841131210327148,600,3917.1287345811415
610000,156.6572573184967,-0.7182573080062866,9.039888381958008,610,3893.8508846725263
620000,160.21809720993042,-0.41627076268196106,7.43145227432251,620,3869.72514838712
630000,163.89176297187805,-0.11805649846792221,4.579631328582764,630,3844.0003852304694
640000,167.5998396873474,-1.0177958011627197,11.062426567077637,640,3818.6194043735436
650000,171.38082933425903,-0.501911461353302,8.662588119506836,650,3792.7229231237297
660000,175.14804434776306,-0.3591621518135071,7.274283409118652,660,3768.2407614528943
670000,178.78706169128418,-0.23276576399803162,5.698705673217773,670,3747.4747538326055
680000,182.11563396453857,-0.006034130230545998,0.6270980834960938,680,3733.891402933639
690000,185.73282623291016,-0.9871764779090881,10.082293510437012,690,3715.013732331492
700000,189.40151500701904,-0.48238247632980347,7.876127243041992,700,3695.852168732962
