timesteps,walltime,reward_mean,reward_std,episode_count,fps
10000,3.661689519882202,-1.1591901779174805,10.066633224487305,10,2730.979769230053
20000,7.3995020389556885,-0.8960782289505005,8.196066856384277,20,2702.8845853014527
30000,11.03259539604187,-0.2641674280166626,6.313461780548096,30,2719.215100624737
40000,15.516139268875122,-0.03728252276778221,4.760303020477295,40,2577.960877177657
50000,20.210946559906006,-0.0974980890750885,3.5112228393554688,50,2473.906892574186
60000,39.7677640914917,-0.046461477875709534,3.396944522857666,60,1508.7597045174834
70000,92.331059217453,-0.01506731752306223,2.4275596141815186,70,758.1414162610208
80000,120.83274865150452,-0.0012275390326976776,0.3460356295108795,80,662.0721691164136
90000,190.28558731079102,-0.040896520018577576,1.8969162702560425,90,472.97328858125314
100000,265.25055480003357,-0.06330583989620209,1.769308090209961,100,377.00203897928793
110000,375.6027274131775,-0.0517190583050251,1.674771785736084,110,292.8626231166734
120000,466.0264322757721,-0.03134560585021973,1.3725624084472656,120,257.49612401596517
130000,504.5693106651306,-0.040368080139160156,1.3165886402130127,130,257.6454755613894
140000,674.0271530151367,-0.02333163470029831,1.0918787717819214,140,207.70676577899823
150000,709.243403673172,-0.06708492338657379,2.3929836750030518,150,211.4929786067095
160000,847.5516927242279,0.0067335558123886585,0.6987854242324829,160,188.7790460139639
170000,912.6102225780487,0.0033601291943341494,0.1866680532693863,170,186.27886889077794
180000,961.6020810604095,-0.022511515766382217,1.9286725521087646,180,187.18761486196502
190000,1011.438449382782,0.10266384482383728,2.78147554397583,190,187.8512727254389
200000,1098.201622247696,0.00843583419919014,1.617382526397705,200,182.1159211098767
210000,1130.2798328399658,0.043297018855810165,2.6183245182037354,210,185.79469782482929
220000,1161.1517844200134,0.013968612998723984,1.3202158212661743,220,189.4670472473057
230000,1214.593703508377,0.015231714583933353,0.9787610173225403,230,189.36373483218347
240000,1282.3072743415833,-0.0010630404576659203,0.8705947995185852,240,187.1626284918574
250000,1374.7242724895477,0.0011393837630748749,0.5125571489334106,250,181.85464896699915
260000,1425.7892780303955,0.06081223487854004,1.7441387176513672,260,182.35513761133586
270000,1450.796171426773,0.09841980785131454,2.6892507076263428,270,186.10470948132624
280000,1504.7938930988312,-0.0300469808280468,2.712718963623047,280,186.07199383524497
290000,1544.6363179683685,-0.033838823437690735,1.3118643760681152,290,187.74645955588537
300000,1593.2694437503815,0.08847074955701828,2.5076658725738525,300,188.29206897600002
310000,1654.307124376297,0.0013810833916068077,2.6025731563568115,310,187.38963003431147
320000,1727.098234653473,0.01659991405904293,0.8958718180656433,320,185.28187544827477
330000,1774.1454470157623,0.013133693486452103,0.786669909954071,330,186.00504290957838
340000,1822.12944149971,0.0020957975648343563,0.2415432631969452,340,186.59486656456295
350000,1857.4000730514526,0.1282995194196701,3.6719892024993896,350,188.43543998843404
360000,1891.2711679935455,0.04901343584060669,1.7146090269088745,360,190.3481669325742
