timesteps,walltime,reward_mean,reward_std,episode_count,fps
10000,65.87528586387634,-1.1060397624969482,9.314062118530273,10,151.80199780330128
20000,247.5810625553131,-0.5135688185691833,7.5995306968688965,20,80.78162276863044
30000,342.93335151672363,-0.17680445313453674,5.352775573730469,30,87.4805552370925
40000,488.6803619861603,-0.09006307274103165,5.541207790374756,40,81.85309480705678
50000,562.910808801651,-0.05644764378666878,3.8484995365142822,50,88.82401833150473
60000,729.7198717594147,0.03606153652071953,2.656860828399658,60,82.22333298301862
70000,789.6046483516693,-0.05731841176748276,3.219209671020508,70,88.6519603780547
80000,864.5282509326935,0.004720236174762249,0.4456402659416199,80,92.5360159297192
90000,961.6353468894958,0.06454622000455856,2.491461753845215,90,93.59056974258887
100000,1126.6276309490204,0.15181727707386017,3.2749686241149902,100,88.76047174146129
110000,1238.9788224697113,0.13546091318130493,3.7491512298583984,110,88.78279273630531
120000,1294.7536716461182,0.04697123542428017,1.968928575515747,120,92.6817221127745
130000,1374.316400051117,0.06727446615695953,1.169044017791748,130,94.59248248450264
140000,1410.7711763381958,0.21049141883850098,3.434102773666382,140,99.23650436592038
150000,1461.2100529670715,0.006632503587752581,0.8829617500305176,150,102.6546455079585
160000,1530.3152105808258,-0.00011215102858841419,0.05061393976211548,160,104.55362326253855
170000,1566.0311000347137,-0.00015245715621858835,0.021993111819028854,170,108.55467684915814
180000,1633.1921994686127,0.2896164059638977,3.557058572769165,180,110.21360502368681
190000,1722.253987312317,0.387439101934433,4.25930118560791,190,110.32054586588977
200000,1770.5097844600677,0.12891536951065063,2.5216617584228516,200,112.96181571851167
210000,1827.9594457149506,0.22325710952281952,3.1620209217071533,210,114.88219855876775
