timesteps,walltime,reward_mean,reward_std,episode_count,fps
10000,4.249347925186157,-1.624347448348999,10.545381546020508,10,2353.3022421462265
20000,11.115211009979248,-1.5145069360733032,10.621683120727539,20,1799.336061370673
30000,18.02934741973877,-0.8806465864181519,8.885766983032227,30,1663.9537361821317
40000,21.448594331741333,-0.8716505169868469,7.265961647033691,40,1864.9240776028303
50000,24.943745851516724,-0.9372637867927551,6.88800573348999,50,2004.5104812098505
60000,28.6563241481781,-0.48734182119369507,5.632498741149902,60,2093.77866085503
70000,32.69147539138794,-0.2589084804058075,4.530209541320801,70,2141.230983366398
80000,36.710957527160645,-0.07660740613937378,3.2082886695861816,80,2179.1858722511365
90000,40.21211814880371,-1.5297231674194336,10.71578598022461,90,2238.131293331969
100000,48.30954694747925,-1.1518208980560303,10.492668151855469,100,2069.9842229677115
110000,56.069846868515015,-1.0529382228851318,9.013684272766113,110,1961.8387804402666
120000,62.30835747718811,-1.1124787330627441,8.892416954040527,120,1925.9053658080065
130000,69.44965267181396,-0.8161725997924805,7.244101524353027,130,1871.8596133852272
140000,75.83980131149292,-0.6378596425056458,6.896212100982666,140,1845.996397392778
150000,79.83600568771362,-0.24029725790023804,5.151767253875732,150,1878.8515120200243
160000,84.78827285766602,-0.20932354032993317,4.486690521240234,160,1887.0534167925773
170000,91.85260462760925,0.0018031575018540025,0.15355230867862701,170,1850.7912833742446
180000,98.50302052497864,-1.2239433526992798,9.940702438354492,180,1827.3551312505708
190000,104.42217087745667,-1.1855747699737549,9.915140151977539,190,1819.5369661771554
200000,108.10525012016296,-1.0124205350875854,8.81430435180664,200,1850.0489086116784
210000,111.91702604293823,-0.7853526473045349,8.447425842285156,210,1876.390102784103
220000,115.9684796333313,-0.6004101037979126,7.471627235412598,220,1897.0672090864273
230000,119.56426286697388,-0.33140861988067627,6.037520885467529,230,1923.6517207143738
240000,124.0603928565979,-0.31614935398101807,5.0739850997924805,240,1934.541673404318
250000,130.78202390670776,-0.06036441773176193,2.3067338466644287,250,1911.5776964755903
260000,135.00097489356995,-1.477213978767395,10.746753692626953,260,1925.9120180796835
270000,145.47260189056396,-1.0023667812347412,9.715636253356934,270,1856.0195974436165
280000,151.47424602508545,-0.8127278685569763,9.982645034790039,280,1848.499050813097
290000,157.67628479003906,-0.8676409125328064,8.584547996520996,290,1839.211270015415
300000,164.53049564361572,-0.3656500279903412,7.74707555770874,300,1823.3701832991524
310000,174.84339952468872,-0.49815911054611206,6.371561050415039,310,1773.015171534837
320000,185.31559443473816,-0.3146935999393463,4.52644157409668,320,1726.7839815428651
330000,194.31292915344238,-0.2071741819381714,3.935608148574829,330,1698.2915209898879
340000,203.8249990940094,-0.018403174355626106,0.34919387102127075,340,1668.097640187812
350000,211.79962587356567,-1.0534042119979858,10.147324562072754,350,1652.5052797257224
360000,220.43955302238464,-1.1179083585739136,9.462075233459473,360,1633.1007528555622
370000,228.9300413131714,-0.8081320524215698,8.791694641113281,370,1616.2142717383601
380000,238.29074215888977,-0.722557783126831,7.954100131988525,380,1594.6905723539187
390000,248.2687029838562,-0.5670347213745117,7.646547317504883,390,1570.8786299389494
400000,256.7186276912689,-0.3297535479068756,5.63059139251709,400,1558.12612274105
410000,266.77372002601624,-0.19601911306381226,4.529567241668701,410,1536.883018162419
420000,275.9797899723053,-0.10743425786495209,3.2122244834899902,420,1521.850567543903
430000,283.61782026290894,-1.1196657419204712,10.542654037475586,430,1516.1247611359443
440000,294.61729431152344,-1.1153547763824463,10.421367645263672,440,1493.4629042338272
450000,304.9052016735077,-0.8057061433792114,8.814862251281738,450,1475.8685569485947
460000,313.2319166660309,-0.6209050416946411,7.888291358947754,460,1468.5604356546266
470000,322.902734041214,-0.4702775776386261,7.747884750366211,470,1455.5466722682227
480000,332.7569739818573,-0.46574336290359497,6.422251224517822,480,1442.494185038991
490000,341.8525559902191,-0.3070000410079956,5.087353229522705,490,1433.3664950395153
500000,347.88880443573,-0.23311907052993774,4.189278602600098,500,1437.2408471465242
510000,353.96225357055664,-0.022152908146381378,0.29297468066215515,510,1440.8315995715056
520000,359.81796526908875,-1.1153757572174072,9.890180587768555,520,1445.1752002185872
530000,368.2359585762024,-0.6574357748031616,9.329365730285645,530,1439.2945274797826
540000,376.79836201667786,-0.8299182653427124,8.766609191894531,540,1433.1272490406911
550000,385.3538134098053,-0.44444721937179565,7.704899311065674,550,1427.2597827262225
560000,394.14358949661255,-0.5129407048225403,6.6627678871154785,560,1420.8019993810224
570000,404.242267370224,-0.3492005467414856,6.053853988647461,570,1410.0455247000862
580000,414.69406843185425,-0.22010591626167297,5.0632476806640625,580,1398.6214034679642
590000,421.58597445487976,-0.047016412019729614,2.3154854774475098,590,1399.4772970397873
600000,428.62248945236206,-0.7208368182182312,10.131377220153809,600,1399.8332209926778
610000,437.13464641571045,-0.7948691248893738,9.522122383117676,610,1395.4510469524678
620000,444.6229269504547,-0.7290523648262024,8.917222023010254,620,1394.4400129170306
630000,453.14763259887695,-0.5813543796539307,7.828292369842529,630,1390.2753863831206
640000,462.2227873802185,-0.41332584619522095,7.206942558288574,640,1384.6136916515634
650000,472.45358991622925,-0.29899880290031433,6.077737331390381,650,1375.7965096958021
660000,484.1493306159973,-0.20998317003250122,4.579927444458008,660,1363.215764772953
670000,494.63801860809326,-0.1393895000219345,4.058022499084473,670,1354.525885182408
680000,502.69692516326904,-0.05016647279262543,2.233283042907715,680,1352.7037186056893
690000,510.7764825820923,-1.0234224796295166,9.992181777954102,690,1350.8844348351586
