timesteps,walltime,reward_mean,reward_std,episode_count,fps
10000,5.616413831710815,-1.5923709869384766,10.143649101257324,10,1780.4955794993298
20000,9.334544897079468,-1.3740990161895752,10.137629508972168,20,2142.5790138153893
30000,13.053497791290283,-1.3412303924560547,8.824506759643555,30,2298.234578935385
40000,16.874383449554443,-1.2772480249404907,8.54609203338623,40,2370.4569781514697
50000,20.623016595840454,-1.1443860530853271,7.1822004318237305,50,2424.4755740576147
60000,27.441940784454346,-0.6715538501739502,6.075575828552246,60,2186.4342785109993
70000,33.010228395462036,-0.43989649415016174,5.0467915534973145,70,2120.5548523142907
80000,39.15920090675354,-0.11795268952846527,3.170192241668701,80,2042.9426072941878
90000,43.60084867477417,-1.6289423704147339,10.743657112121582,90,2064.180004185805
100000,50.29672622680664,-1.6186624765396118,10.1891508102417,100,1988.2009725456646
110000,57.242536306381226,-1.4407203197479248,9.883810997009277,110,1921.6479055233185
120000,65.0823962688446,-1.414749026298523,8.527806282043457,120,1843.816559923514
130000,71.99814486503601,-0.7228524684906006,7.694178104400635,130,1805.6020782714786
140000,79.32715249061584,-0.8459926843643188,7.337245464324951,140,1764.843380916283
150000,84.28742551803589,-0.29444944858551025,6.103796005249023,150,1779.6248856586903
160000,91.87828850746155,-0.2216019332408905,4.500466823577881,160,1741.4342669977598
170000,100.0703637599945,0.002679268829524517,0.2678132653236389,170,1698.8046571682546
180000,106.52244329452515,-1.24580979347229,10.433852195739746,180,1689.7847480114206
190000,111.34401559829712,-1.6122112274169922,9.959921836853027,190,1706.4230976317135
200000,116.67143177986145,-1.1908282041549683,8.749832153320312,200,1714.2156991555992
210000,122.08392333984375,-0.7976627349853516,8.624859809875488,210,1720.128205705064
220000,127.06160378456116,-0.7581967115402222,7.295900344848633,220,1731.4435946599588
230000,134.7500865459442,-0.4683527648448944,5.716246128082275,230,1706.86346773944
240000,140.04891061782837,-0.35123410820961,5.019371509552002,240,1713.687017922778
250000,146.7189199924469,-0.059966158121824265,2.293912887573242,250,1703.9383878566582
260000,152.90404987335205,-1.2697062492370605,10.369109153747559,260,1700.4127766096044
270000,159.3065185546875,-1.537269115447998,10.38358211517334,270,1694.8459011569769
280000,166.4625747203827,-1.2604739665985107,9.338154792785645,280,1682.0597691122646
290000,173.09187531471252,-1.0759936571121216,9.070919036865234,290,1675.410815630296
300000,177.40795588493347,-0.9271630048751831,8.075465202331543,300,1691.0177365133475
310000,182.5638701915741,-0.6969590187072754,6.448372840881348,310,1698.035869171158
320000,188.7553994655609,-0.4535832405090332,5.656846046447754,320,1695.3157414624588
330000,192.83422541618347,-0.31310826539993286,3.8854997158050537,330,1711.3144686208022
340000,198.00519466400146,-0.04715120792388916,2.2259340286254883,340,1717.1266671914948
350000,203.7361557483673,-1.502063512802124,10.697232246398926,350,1717.9081381720084
360000,208.9517261981964,-1.4140918254852295,9.736882209777832,360,1722.8859820881794
370000,213.9018497467041,-1.0096502304077148,8.686498641967773,370,1729.7653126335395
380000,220.18051195144653,-0.839461088180542,7.906461715698242,380,1725.8566465854904
390000,227.42215299606323,-0.7008343935012817,6.864841938018799,390,1714.872517308158
400000,234.17220044136047,-0.635751485824585,7.116641998291016,400,1708.144686884662
410000,241.0993676185608,-0.26411208510398865,4.562260627746582,410,1700.5436557123369
420000,249.25051426887512,-0.09235100448131561,3.5537357330322266,420,1685.0516887878173
430000,254.45147395133972,-1.4041610956192017,11.348281860351562,430,1689.909644941697
440000,261.55294585227966,-1.428558349609375,10.232436180114746,440,1682.2597756115658
450000,268.38969373703003,-1.1515300273895264,9.121036529541016,450,1676.66646857503
460000,274.75494289398193,-0.8961893916130066,8.286757469177246,460,1674.219197495921
470000,278.8037133216858,-0.6727343201637268,7.593592643737793,470,1685.7738169997417
480000,282.26569652557373,-0.5837997794151306,7.278930187225342,480,1700.5254478611828
490000,286.18114137649536,-0.4714193642139435,5.513976573944092,490,1712.2022703633143
500000,289.8848373889923,-0.23893608152866364,4.90950870513916,500,1724.822879677067
510000,294.1149535179138,-0.005028558429330587,0.19842685759067535,510,1734.0158801852187
520000,299.9705731868744,-1.3415119647979736,9.863601684570312,520,1733.5033715992288
530000,306.98872661590576,-1.2631961107254028,9.57724380493164,530,1726.4477619177158
540000,314.47097992897034,-0.7532540559768677,8.818888664245605,540,1717.1695783247471
550000,319.7160234451294,-0.6460294723510742,8.671669006347656,550,1720.276619461935
560000,324.8255670070648,-0.614270806312561,7.105753421783447,560,1724.002224208602
570000,330.51969480514526,-0.45157039165496826,6.354552268981934,570,1724.5568386962177
580000,336.01980209350586,-0.2547527551651001,4.0801472663879395,580,1726.0887494916165
590000,341.5938813686371,-0.12809699773788452,3.197847843170166,590,1727.1972133578442
600000,347.1514701843262,-1.5675244331359863,10.51435661315918,600,1728.3521791839726
610000,352.32634687423706,-1.2672635316848755,10.165206909179688,610,1731.349373703635
620000,358.31571531295776,-1.2211828231811523,8.940881729125977,620,1730.317631919894
630000,367.5846977233887,-0.873223066329956,8.799078941345215,630,1713.8907139003963
640000,376.3417372703552,-0.8445011377334595,8.234868049621582,640,1700.5820418484138
650000,382.39549374580383,-0.6648560762405396,6.902741432189941,650,1699.8108257836464
660000,386.9290804862976,-0.29849347472190857,5.895071029663086,660,1705.7389410237743
670000,391.7521572113037,-0.18840403854846954,4.525949001312256,670,1710.2649919515686
680000,397.50121569633484,-0.030147889629006386,0.32250943779945374,680,1710.6865920115222
690000,405.08367109298706,-1.4646711349487305,10.326130867004395,690,1703.3517992425084
700000,412.2534821033478,-1.157151222229004,10.106772422790527,700,1697.9844449792108
710000,418.1720509529114,-1.0053386688232422,9.162557601928711,710,1697.8657430167425
720000,425.46157789230347,-0.7826285362243652,7.9548563957214355,720,1692.2797202201245
730000,432.85765838623047,-0.6931874752044678,7.416954040527344,730,1686.4666382976068
740000,438.07088923454285,-0.4664222002029419,6.303486347198486,740,1689.224320047901
750000,445.1695990562439,-0.13626638054847717,5.062886714935303,750,1684.7511635789915
760000,452.0039312839508,-0.15734724700450897,3.5246663093566895,760,1681.4013051637924
770000,458.4414601325989,-1.346997618675232,10.917580604553223,770,1679.6037596104122
780000,467.124009847641,-1.0560476779937744,9.864530563354492,780,1669.7921398953736
790000,474.82540130615234,-1.0270578861236572,9.814277648925781,790,1663.7694567874078
800000,480.276522397995,-0.7498226165771484,8.610060691833496,800,1665.7070722625433
810000,486.11949467658997,-0.7299959063529968,7.827618598937988,810,1666.2569776982184
820000,495.44907665252686,-0.4285280108451843,6.458916664123535,820,1655.0641400732497
830000,502.8524124622345,-0.4095240831375122,5.119278430938721,830,1650.5837089174454
840000,508.4143490791321,-0.2541903257369995,4.584849834442139,840,1652.195697311561
850000,514.1536808013916,-0.08865498751401901,2.334787368774414,850,1653.2022073150144
860000,521.9379005432129,-1.3771144151687622,9.85715389251709,860,1647.7055969780026
870000,531.5103459358215,-1.222636103630066,10.005019187927246,870,1636.8449018018741
880000,539.6361606121063,-0.9459744691848755,8.520003318786621,880,1630.7283763227076
890000,547.2468359470367,-0.5401048064231873,7.672621250152588,890,1626.3227880702364
900000,552.657247543335,-0.6052943468093872,7.1663498878479,900,1628.495788303996
910000,559.1908776760101,-0.5645932555198669,6.798856258392334,910,1627.3512968987404
920000,567.0339958667755,-0.3147575557231903,5.051183223724365,920,1622.4776763052382
930000,575.0530455112457,-0.1691855490207672,3.8867626190185547,930,1617.2421088096175
940000,581.2049057483673,-1.5428133010864258,10.479927062988281,940,1617.3297759585207
950000,589.9515883922577,-0.9870890974998474,10.005045890808105,950,1610.3016225262654
960000,599.1427383422852,-1.0910416841506958,10.276165962219238,960,1602.289301971912
970000,607.2994904518127,-0.8678130507469177,8.700536727905273,970,1597.2349973130208
980000,615.8169786930084,-0.7485235333442688,7.895801067352295,980,1591.3819103850024
990000,625.0980470180511,-0.5392682552337646,7.22990083694458,990,1583.7515486133193
1000000,634.6020634174347,-0.26880693435668945,5.572355270385742,1000,1575.7906531454348
